MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
13.13,17,4.49,2.26,2629,9.3,27.28,84.89,37.75
10.05,35,5.17,1.68,2320,4.72,29.9,91.62,59.43
13.95,25,2.06,4.73,4728,1.56,8.21,76.52,35.34
5.51,29,7.29,2.95,4349,1.33,26.46,81.94,90.01
11.24,35,1.15,3.32,3253,7.94,32.85,74.19,31.7
10.87,29,9.97,1.55,3325,2.85,36.78,83.06,59.75
9.14,9,6.43,3.44,3684,3.57,34.18,93.59,63.66
4.37,29,6.02,1.35,1668,4.11,31.66,68.64,21.5
14.75,11,8.39,3.16,831,8.42,36.53,86.14,80.18
6.21,46,6.72,1.42,2857,3.86,16.78,81.28,82.07
10.19,27,2.0,3.59,3725,8.81,12.16,94.8,37.71
7.48,30,9.9,2.84,3737,2.55,9.69,77.32,63.87
9.83,11,1.14,4.56,2083,3.98,36.73,73.64,80.06
11.98,35,5.77,4.4,1015,7.59,16.93,71.43,22.88
13.12,13,7.44,3.43,3132,9.03,11.35,82.28,70.03
2.88,40,7.24,2.72,4325,8.27,17.34,76.57,27.18
6.58,1,4.73,2.74,1114,6.96,20.22,90.38,10.79
8.06,33,8.3,2.44,4376,6.01,18.64,76.39,59.08
5.36,48,4.84,2.13,2001,9.43,18.3,71.67,29.2
10.18,36,2.32,1.05,736,1.04,9.28,70.27,41.75
6.66,40,1.42,1.96,4645,3.13,35.96,88.91,49.61
14.65,22,7.71,4.29,3082,8.71,31.5,94.55,68.47
2.48,9,1.58,1.29,3490,5.9,25.94,69.88,85.71
8.02,9,2.77,3.36,3496,3.51,30.56,85.27,14.19
6.64,4,7.91,3.47,4893,1.81,11.56,94.36,67.92
6.37,12,3.07,3.51,2086,3.14,15.5,86.3,26.19
3.59,4,9.84,4.77,4699,2.5,36.13,80.12,33.93
6.29,44,2.15,1.96,1232,8.17,35.47,73.48,14.13
5.66,40,7.93,4.3,1754,7.67,29.87,69.75,10.71
9.48,34,6.58,2.5,2539,9.49,24.33,73.88,98.95
14.31,48,7.08,3.54,3048,9.13,25.7,81.79,33.96
14.7,22,1.56,4.3,613,9.74,19.6,73.89,48.21
12.44,27,5.09,1.76,3828,7.15,30.92,86.64,10.74
6.51,40,2.67,2.66,2832,4.68,27.56,88.43,29.91
12.19,38,5.71,2.29,1330,1.63,13.97,86.39,38.55
3.19,27,6.98,2.14,3482,5.43,27.11,76.88,78.08
6.75,4,8.1,3.28,2429,7.24,23.22,80.82,77.73
8.76,42,8.23,4.48,2907,6.18,15.2,76.59,36.74
4.13,37,6.08,3.92,1263,9.97,18.87,87.68,81.42
7.22,12,1.47,1.72,1182,8.53,36.24,94.12,65.53
14.39,1,4.45,2.31,2101,7.05,15.32,94.27,80.28
14.45,34,1.93,2.4,4763,5.58,14.31,92.31,92.65
12.58,45,9.02,1.26,3661,2.89,17.32,79.08,64.73
3.5,28,4.08,1.56,2860,5.83,24.64,69.98,54.34
10.13,4,8.68,2.34,3874,3.15,31.0,95.54,61.74
8.2,34,5.98,3.17,2324,5.71,11.17,96.49,83.66
12.5,41,4.92,2.32,4378,4.6,30.99,75.81,62.04
2.36,24,8.76,2.09,4268,6.14,16.38,85.72,35.98
13.45,41,9.23,3.5,159,5.54,28.4,84.79,61.82
13.48,26,2.01,4.5,1195,4.2,34.32,96.73,12.06
6.26,37,8.84,4.79,3069,3.97,16.87,71.94,97.51
7.16,43,5.26,1.51,564,8.71,14.63,88.31,97.0
3.09,3,2.85,3.72,800,6.53,8.62,93.98,92.1
7.09,22,9.79,2.42,815,8.8,33.12,84.62,72.58
8.51,42,1.61,2.22,1241,3.45,33.18,80.96,13.77
12.22,11,7.28,3.7,606,5.58,25.17,95.86,84.75
5.42,35,3.35,3.94,2694,9.89,8.05,68.35,34.74
7.28,32,9.39,4.36,4659,7.44,21.02,68.56,89.31
13.03,18,3.48,2.73,3479,9.52,11.38,73.49,22.49
8.68,5,1.11,2.99,3322,3.03,26.63,72.02,89.59
2.39,41,4.15,1.31,4855,2.56,11.87,72.51,24.77
5.83,18,6.02,2.87,769,4.4,24.03,95.94,86.33
6.03,38,7.94,2.97,695,8.94,24.08,79.21,93.38
14.92,19,9.62,3.1,4592,4.1,22.35,79.46,36.75
8.33,13,1.08,4.4,405,6.77,29.67,73.27,71.92
7.89,44,5.14,1.18,1924,6.95,10.23,84.77,73.82
11.76,34,2.39,2.58,323,6.48,11.87,75.07,49.12
5.68,36,1.55,4.16,1506,6.09,21.8,76.26,90.62
5.64,3,6.32,3.7,4675,7.35,35.74,93.38,98.15
2.01,4,3.35,3.68,301,8.56,25.76,73.08,53.41
4.3,39,4.04,3.64,2243,7.02,16.75,93.39,92.28
10.12,26,4.09,4.35,4850,2.73,17.85,79.34,76.47
6.09,8,1.08,1.1,1894,8.56,30.53,88.96,78.68
7.31,29,7.94,4.33,1972,9.09,31.31,89.25,30.8
10.47,6,3.19,3.22,121,8.07,24.73,74.49,69.8
12.97,9,3.41,2.45,926,2.08,11.26,86.49,97.21
3.52,13,8.56,3.93,1805,1.36,11.01,83.54,58.89
9.98,15,6.45,2.11,1873,9.99,35.85,89.73,16.96
9.08,8,1.59,2.88,758,9.6,17.24,92.77,42.23
14.1,15,1.17,2.93,4742,9.64,29.07,81.58,47.8
14.55,41,3.69,3.74,4877,6.2,27.33,75.23,81.37
7.23,47,7.61,1.39,3291,7.77,14.91,89.24,56.99
11.68,23,6.74,1.86,4292,4.79,21.51,92.99,97.35
5.81,15,8.09,3.42,2323,2.38,24.57,79.41,49.73
2.02,18,2.69,1.2,266,2.69,26.3,76.13,74.56
5.41,6,4.33,3.63,3121,9.12,21.88,88.31,73.72
12.64,45,4.89,4.39,3392,6.99,22.68,88.19,60.1
12.32,17,2.69,1.39,1046,7.77,20.9,72.84,88.8
10.36,45,1.7,1.75,670,4.92,31.65,73.3,85.8
10.22,18,7.4,1.45,3331,6.26,23.23,71.76,62.54
9.45,48,3.39,3.65,1013,9.47,25.85,74.68,92.54
4.98,37,6.33,4.93,2204,6.08,35.56,88.13,13.5
12.56,32,5.36,1.8,3694,8.87,36.81,79.4,74.17
3.47,48,6.85,2.68,4370,4.36,17.79,68.75,47.05
7.66,41,2.16,3.4,4258,5.52,22.68,92.55,23.04
8.96,42,3.69,3.89,2374,3.76,36.59,70.47,52.99
14.71,43,6.83,4.89,582,6.06,8.05,81.03,97.52
5.66,14,3.92,1.13,2913,7.68,8.59,78.93,24.78
6.69,47,5.52,4.39,4374,2.16,19.04,91.79,72.51
8.34,1,1.7,2.07,1471,8.44,12.26,80.04,91.55
14.13,8,6.84,3.68,2445,4.68,10.46,73.64,53.45
3.14,11,1.59,3.42,577,8.99,8.97,83.49,61.65
7.5,47,4.69,2.11,3806,2.43,29.24,75.18,90.75
9.28,22,4.83,2.77,3925,1.59,11.96,87.23,38.98
3.58,29,6.91,2.79,2386,7.57,26.44,94.42,22.56
3.32,10,8.4,2.08,3912,7.76,18.72,85.88,11.28
8.84,30,4.27,2.74,1014,8.47,16.54,77.5,64.8
5.69,18,1.66,1.56,646,2.64,25.81,79.33,81.91
7.74,33,5.76,2.57,1891,1.37,26.07,96.28,23.86
5.68,23,9.13,3.42,3625,9.03,11.52,89.81,48.0
4.69,43,9.21,1.01,2352,9.19,18.14,77.81,23.45
12.34,26,4.78,4.58,1415,3.66,12.87,87.56,65.02
13.72,47,9.12,4.16,3467,8.32,27.19,91.52,80.57
13.58,9,7.19,4.67,2358,8.73,31.8,87.79,80.63
8.54,18,4.72,2.98,1981,6.71,9.69,69.84,89.97
3.15,28,9.12,2.1,2014,8.4,33.78,94.6,85.21
7.74,49,9.56,3.35,3855,4.38,21.81,83.87,33.88
9.79,49,7.58,4.65,3177,6.51,36.7,85.29,10.97
14.25,11,4.3,2.66,1673,7.99,28.49,83.96,31.24
11.88,45,7.92,1.31,2276,7.06,19.21,90.55,63.97
11.97,27,9.56,1.67,3521,7.33,8.46,84.04,28.1
3.68,15,7.5,1.19,2402,4.18,23.19,91.93,95.52
13.45,18,5.42,4.62,3029,8.56,16.44,96.2,17.0
2.24,14,9.53,3.3,1579,3.74,11.78,73.11,32.15
7.96,47,4.48,4.2,4823,4.07,10.28,77.71,70.2
5.1,14,8.29,2.68,843,2.45,32.78,73.63,68.92
10.71,25,8.27,1.53,2207,7.23,34.13,74.23,29.46
5.79,21,7.14,4.01,3135,5.06,35.31,88.09,62.39
9.19,25,8.8,2.96,3853,9.4,15.96,82.91,78.25
2.81,21,1.62,1.19,2975,4.74,34.71,74.12,62.06
4.37,17,4.03,3.78,2167,5.73,19.52,71.38,28.13
6.8,26,8.29,2.12,1884,9.46,32.51,83.66,18.12
7.21,31,4.05,1.24,3516,9.94,13.12,76.59,72.93
5.64,3,6.19,3.69,4181,7.36,18.11,80.85,16.28
11.83,27,4.91,3.02,2746,7.26,21.31,75.5,77.35
14.21,4,4.24,1.11,120,2.79,31.0,89.69,67.52
8.36,45,3.92,1.27,1950,9.1,11.66,95.11,22.81
8.5,13,1.48,3.3,1912,8.33,8.54,70.46,48.4
8.9,7,3.77,2.99,562,7.58,28.67,96.3,72.52
5.55,15,4.35,4.43,164,2.49,18.07,93.84,83.74
4.01,37,5.64,2.7,4322,3.29,26.04,73.4,57.69
8.78,31,3.77,4.64,4495,9.07,19.9,85.08,22.14
14.61,32,8.85,1.56,231,8.78,9.14,94.24,49.21
11.24,25,8.79,4.17,4952,7.55,33.72,73.22,30.9
8.55,30,6.66,4.11,3956,5.71,18.85,96.76,66.75
8.14,45,5.6,2.19,4310,6.55,26.1,86.93,30.46
12.24,20,1.13,2.25,1098,5.73,25.6,70.52,54.02
3.43,7,4.72,4.78,3940,6.74,16.43,71.39,62.8
9.61,7,4.84,3.68,2376,1.91,32.76,78.3,70.43
7.01,8,1.41,2.25,1310,8.58,23.99,96.43,50.95
4.42,41,7.84,3.0,4310,1.28,18.91,90.72,71.97
3.82,10,2.58,1.47,935,9.55,11.08,85.93,98.47
2.72,28,9.19,1.33,2108,6.18,9.43,75.71,10.83
2.33,27,4.23,3.35,1818,7.34,33.13,86.07,46.9
5.57,30,2.85,2.71,805,5.56,19.21,84.01,30.39
10.33,6,3.02,2.61,3696,10.0,12.49,73.9,32.95
9.82,13,5.27,2.7,4706,2.86,23.75,68.88,16.17
12.05,29,4.03,1.78,1514,3.07,32.36,95.31,67.74
8.3,4,7.63,3.18,4530,8.21,10.62,88.35,37.64
8.85,44,2.79,2.57,221,5.72,14.02,88.64,59.72
7.74,5,2.26,2.03,1809,6.05,8.1,96.23,67.82
13.48,21,2.22,3.4,1989,6.07,18.31,77.07,93.42
12.4,17,4.17,2.22,2795,8.85,12.45,70.93,78.12
11.97,27,4.3,3.07,1801,9.64,36.89,87.65,97.73
4.95,28,8.52,3.76,1065,6.86,20.64,69.78,67.85
4.97,36,3.6,2.81,1484,5.58,10.84,85.96,78.28
14.52,36,5.41,2.27,4589,1.47,19.91,95.77,51.98
11.0,36,1.36,3.05,3139,6.13,27.09,90.95,73.53
6.11,29,7.8,1.04,4353,6.2,27.15,72.52,77.12
6.81,44,9.95,2.03,247,1.8,36.51,81.13,45.06
3.72,16,5.12,1.68,1567,7.55,23.91,82.28,70.99
13.26,32,8.11,2.66,4824,4.87,32.62,74.09,26.75
11.27,21,5.32,3.81,1331,2.72,11.16,91.43,40.9
6.36,30,7.17,1.95,4821,7.4,12.53,76.13,73.28
9.27,14,1.12,1.65,4922,1.11,14.86,94.18,93.19
5.99,16,2.42,3.34,4321,7.38,17.32,71.23,64.87
12.88,36,9.94,4.39,2107,4.19,28.18,68.49,72.26
2.68,21,4.89,2.22,1274,9.1,18.38,78.04,96.6
9.24,31,9.73,3.19,1889,7.54,11.49,84.69,23.11
3.01,19,7.65,3.13,4769,4.5,8.7,82.7,26.75
10.47,31,5.01,2.49,2099,6.14,21.47,92.53,63.03
8.75,24,6.14,3.28,1653,7.66,9.93,92.55,41.08
4.85,44,8.13,4.99,4508,6.68,22.4,80.47,13.98
8.34,17,3.29,3.94,2680,8.42,26.71,75.85,87.96
3.06,36,9.86,2.88,3713,5.61,24.23,81.09,35.11
8.96,12,2.92,2.29,4263,4.4,14.81,91.58,15.26
14.56,3,9.01,1.16,2346,3.22,23.2,85.95,70.58
12.83,24,9.09,1.92,1635,2.55,12.12,76.89,11.92
11.91,18,5.62,3.92,706,1.54,22.2,77.46,79.69
14.1,44,2.07,3.09,1210,8.62,32.93,72.41,37.54
6.33,13,5.8,3.33,2641,5.55,25.92,90.01,83.2
9.66,20,1.83,1.87,3429,3.8,27.77,76.69,56.47
7.88,24,9.66,3.25,662,7.83,9.32,94.61,91.45
12.24,17,7.02,3.84,1480,2.68,33.08,91.16,15.97
14.06,4,5.45,1.65,2223,7.18,16.16,93.01,58.96
3.85,29,2.62,4.92,3975,1.89,15.91,84.51,21.34
14.43,9,3.05,1.58,1070,2.21,32.85,70.3,24.66
7.3,46,1.77,4.68,1659,2.12,34.57,80.57,42.87
10.39,17,2.73,2.52,4876,4.74,23.06,86.46,13.85
10.53,40,5.96,2.94,2823,6.22,9.38,91.69,38.49
10.24,37,9.07,2.57,246,2.95,16.5,93.74,26.97
4.96,19,7.21,3.89,1352,3.48,20.24,95.46,15.97
5.51,11,4.98,3.75,4676,6.54,29.86,76.35,69.07
6.53,2,2.08,1.19,495,6.65,23.23,86.21,67.2
2.51,45,5.87,3.24,1649,3.47,23.32,81.25,18.25
9.42,18,9.02,1.63,1875,6.14,26.84,93.09,19.06
10.47,8,2.93,1.89,2280,7.98,8.15,93.25,42.8
14.35,29,8.65,1.21,4624,3.73,12.99,88.6,47.71
10.69,49,8.44,2.55,4962,2.86,29.93,78.92,16.4
10.81,34,1.25,4.9,2948,6.83,28.96,75.3,79.68
8.45,22,4.65,4.83,1551,3.78,20.25,85.16,39.71
10.68,41,2.33,1.42,1589,6.15,23.64,86.68,46.84
2.7,44,5.15,3.98,2569,1.0,16.83,84.82,26.22
10.69,23,1.4,3.26,4581,5.3,14.73,69.21,26.46
13.0,32,8.91,3.88,741,7.25,19.65,94.12,73.91
13.41,39,2.32,2.48,2696,3.05,19.44,82.73,66.21
3.76,49,1.8,3.04,3920,3.19,9.89,81.32,28.96
10.41,44,3.15,2.73,4721,5.21,23.05,93.79,58.85
7.31,18,6.37,2.06,3654,1.01,33.2,88.74,29.94
9.4,27,7.27,3.42,3395,6.08,24.82,80.89,39.56
3.92,25,1.86,3.39,2103,6.49,26.64,68.37,97.49
13.77,8,9.08,1.72,304,6.62,26.69,93.69,57.64
4.68,49,4.94,4.21,1691,9.6,10.68,68.51,19.29
2.01,38,4.91,2.6,122,2.69,35.91,71.43,86.35
3.65,49,9.85,2.96,3716,8.21,18.98,85.74,79.82
7.61,46,3.88,4.45,2426,3.33,32.2,96.56,80.79
3.53,30,1.97,3.33,1987,8.25,15.16,76.12,97.34
4.67,24,2.57,2.6,3148,8.71,32.82,78.91,57.31
10.69,26,5.57,2.16,1036,9.9,15.28,75.14,63.83
13.21,45,2.89,1.87,1222,6.17,27.28,80.01,65.75
4.33,41,9.03,3.75,1118,5.28,27.34,70.39,49.33
13.16,35,9.85,1.89,4530,8.04,23.34,86.36,58.17
2.05,40,7.56,3.59,1856,6.42,32.32,73.84,15.22
4.68,43,3.22,2.01,2435,8.62,10.34,96.47,17.46
8.87,7,4.21,4.0,3602,6.98,13.85,84.62,41.14
14.0,27,3.75,2.36,4720,6.62,10.78,96.44,35.75
10.63,16,2.17,3.42,1053,7.18,33.1,86.14,59.97
4.04,15,2.74,4.25,3133,9.66,28.05,89.18,68.67
6.11,8,9.58,4.3,559,1.46,29.4,71.73,18.75
5.75,11,3.09,2.6,1087,3.2,16.77,92.0,90.7
10.8,35,9.14,3.32,4348,5.19,34.38,93.48,45.45
2.61,7,9.31,4.05,315,1.0,23.9,83.38,69.83
8.28,36,7.1,1.49,867,1.03,23.58,82.35,28.71
3.29,24,7.85,1.69,3190,6.02,31.46,88.24,32.18
6.14,32,3.99,3.66,4569,2.34,18.02,90.23,31.92
4.87,42,8.63,2.66,671,5.78,20.98,91.89,85.75
10.17,38,8.23,4.62,2198,5.96,21.8,93.13,62.83
9.2,37,9.7,4.41,1252,2.61,16.99,93.14,53.27
9.25,8,8.13,2.77,1612,7.53,16.24,79.22,88.28
14.86,18,7.42,4.35,505,5.88,33.45,94.49,54.93
4.27,21,1.73,2.83,3455,2.97,34.82,85.41,62.54
8.53,47,5.7,4.06,2910,2.99,31.77,80.33,71.33
6.69,29,7.11,4.86,3316,8.2,10.05,76.79,20.14
4.42,39,7.26,2.34,2800,6.66,36.9,79.7,95.59
5.17,27,5.62,2.53,4247,7.56,25.07,89.24,19.07
5.08,33,5.49,4.64,616,1.33,30.92,95.27,11.47
8.51,45,4.0,1.34,1115,6.61,34.37,73.15,25.86
12.49,11,2.61,2.67,4546,2.51,26.48,76.93,46.92
13.59,46,9.49,3.87,2682,3.78,13.66,79.01,85.38
4.62,8,2.02,1.45,1902,2.97,12.37,86.35,32.53
9.62,36,3.93,4.14,4895,7.02,32.67,81.78,92.95
14.14,28,9.16,2.02,2898,4.87,29.76,72.04,29.79
7.07,15,4.44,3.21,2327,4.84,23.11,84.52,33.29
5.49,11,7.04,4.44,1665,8.32,33.59,88.24,70.33
13.44,13,6.17,1.89,1004,8.41,19.65,76.32,48.31
11.23,10,6.3,2.29,2806,3.57,16.48,85.62,22.46
11.35,6,4.75,2.68,3508,5.77,11.41,80.56,58.13
2.34,29,9.32,1.06,2958,3.84,21.29,95.16,78.62
3.28,17,1.1,4.98,1721,5.78,16.59,84.62,30.86
8.77,24,7.24,3.1,288,2.12,26.08,87.32,13.31
12.73,41,5.43,4.47,330,3.89,15.0,82.65,91.92
9.01,15,4.24,3.66,3749,6.53,28.53,80.41,57.72
11.6,47,2.42,4.52,3818,7.94,30.15,78.67,57.44
5.75,47,7.21,1.29,1433,3.46,9.44,94.66,10.18
5.9,34,1.95,3.09,2264,8.68,23.7,88.22,80.76
5.81,23,8.57,2.45,3277,1.43,35.96,96.22,65.43
11.85,11,9.96,2.5,333,5.34,17.34,79.33,96.28
8.89,42,2.75,3.07,4057,8.82,10.02,73.14,41.55
2.53,23,3.92,4.49,3343,6.23,23.1,78.46,54.57
10.65,48,5.45,2.56,1639,7.23,10.22,96.39,93.92
5.48,17,2.79,3.17,217,5.22,31.06,71.24,74.28
13.99,31,4.85,4.17,2433,2.4,30.75,78.68,25.18
2.38,25,2.86,3.06,3842,9.61,15.91,87.77,89.39
4.75,34,9.07,3.8,1072,4.13,34.89,83.56,67.7
11.5,35,5.2,2.37,2458,1.52,22.77,77.19,89.71
6.23,40,1.81,4.84,436,8.26,25.13,81.48,68.66
6.73,3,3.95,1.45,2724,6.37,8.75,84.19,67.49
5.93,41,7.57,4.68,3189,8.36,8.88,76.33,16.6
3.73,41,1.53,2.89,3288,9.06,33.47,94.38,12.05
14.71,12,6.21,2.67,3961,2.15,10.21,83.39,32.23
12.9,16,1.57,4.11,4481,6.42,27.39,72.05,41.96
8.36,44,7.43,1.88,451,5.38,30.93,77.4,61.89
8.2,34,2.85,3.23,4113,6.43,8.2,72.06,93.49
13.63,2,8.13,2.67,3611,8.21,32.02,90.06,10.37
6.86,26,3.47,2.37,2554,5.13,28.63,69.53,16.22
12.06,19,6.35,4.62,3934,7.38,15.12,73.18,36.72
10.21,28,4.77,3.26,2600,8.68,11.5,93.84,25.11
12.51,20,6.81,2.5,3006,2.3,10.19,70.21,54.55
7.22,41,7.66,4.22,1827,7.94,30.79,88.19,41.91
5.22,5,9.97,3.79,1807,5.03,35.75,89.82,30.33
10.27,22,4.01,1.38,4956,1.97,25.3,79.54,79.26
7.43,6,7.61,2.8,1710,6.98,23.45,71.03,70.13
14.53,29,7.28,2.47,1685,4.02,35.23,69.71,87.92
4.3,4,8.88,3.07,621,9.57,23.42,91.13,63.63
5.4,32,3.06,4.17,3320,5.14,10.51,90.29,80.78
5.08,20,8.18,3.54,700,9.41,16.83,82.07,17.87
7.67,23,6.63,4.64,3083,7.26,19.44,87.67,25.52
5.49,27,6.72,1.23,3592,3.22,13.58,74.49,53.22
8.1,33,3.13,1.3,1829,8.09,21.42,94.05,29.92
6.4,44,6.49,1.21,2666,8.52,16.24,95.01,44.9
9.71,13,3.0,4.44,3135,4.2,29.89,84.55,37.83
3.64,17,6.24,4.51,850,7.76,20.64,95.32,73.76
8.85,47,5.28,3.88,1941,5.48,18.85,94.99,47.79
14.96,44,1.86,4.89,366,4.65,21.83,81.43,30.3
6.41,11,4.91,4.72,4096,9.58,18.91,80.71,59.19
13.27,19,9.9,2.55,2660,1.69,24.09,90.75,55.2
12.51,41,6.15,2.48,3146,5.17,20.85,77.38,61.15
2.15,40,3.48,3.76,3515,1.17,33.18,79.3,97.58
13.13,16,1.08,4.65,2505,7.94,11.88,95.72,65.38
10.81,12,4.4,2.78,3704,9.85,30.91,74.41,34.72
11.88,47,8.67,4.58,4930,2.67,34.91,81.31,50.62
5.3,23,6.87,2.06,908,4.08,22.0,73.62,97.12
10.81,35,3.43,1.81,4016,1.53,31.83,73.78,12.74
2.09,47,8.45,3.15,2726,3.16,21.91,94.81,61.04
9.33,3,4.0,3.86,900,4.4,34.71,69.77,43.82
6.52,49,8.12,1.71,3226,9.81,17.33,83.88,66.36
3.36,36,6.02,2.61,3695,7.08,32.26,81.66,31.05
6.36,17,1.06,3.49,2996,6.75,15.76,82.39,96.61
14.89,20,2.51,1.5,3846,4.64,29.91,87.09,36.42
10.14,43,1.22,1.31,4300,4.85,16.75,93.62,80.07
9.85,32,5.55,3.52,425,6.62,8.75,76.46,20.34
3.41,5,3.56,2.32,3144,4.46,8.36,75.06,20.11
11.39,8,2.71,2.15,440,3.86,27.34,90.52,15.13
3.99,48,5.3,1.61,4089,3.12,36.99,95.74,51.38
4.08,18,7.4,1.31,430,8.82,20.33,92.19,23.09
9.78,7,7.34,4.76,805,8.48,19.81,81.84,15.28
7.2,32,1.79,2.6,1215,8.52,9.83,85.82,99.78
3.67,45,4.84,1.14,1280,9.08,29.84,77.53,88.79
2.73,28,5.09,1.89,4539,5.53,34.8,85.75,91.29
3.38,47,1.03,3.14,2215,8.46,31.63,87.35,54.0
4.88,37,9.32,4.77,3466,5.43,18.25,69.05,95.66
11.3,42,1.67,1.23,3574,7.25,19.3,72.11,86.55
11.03,28,5.44,3.75,1877,1.05,15.57,79.78,10.13
11.28,37,6.19,2.15,362,6.75,29.77,85.12,92.73
12.17,33,7.07,2.6,1840,2.66,35.1,80.26,85.97
8.11,33,5.36,3.19,3386,1.67,28.01,86.64,87.52
11.43,18,4.83,4.38,967,1.35,13.65,77.5,28.98
12.75,47,2.66,2.92,3604,7.09,18.6,88.2,48.69
3.35,24,6.28,2.28,1432,7.8,21.99,85.54,40.65
8.99,46,7.7,2.04,2971,7.16,8.53,79.18,31.14
7.39,23,4.32,3.29,3078,3.04,33.07,80.89,50.28
12.45,1,8.0,1.91,2173,4.51,18.25,87.2,17.55
5.54,19,7.03,3.37,3858,7.09,20.54,79.6,61.92
12.77,27,9.31,4.43,1686,9.07,28.6,79.68,15.61
10.33,30,7.28,2.93,2566,3.47,9.99,94.08,90.92
11.96,42,2.39,4.58,143,8.49,11.87,89.44,94.18
7.87,18,7.19,1.8,3780,5.04,13.21,92.51,13.72
5.43,25,1.22,3.31,1808,3.23,24.3,74.89,25.14
2.69,1,4.0,1.78,4291,1.29,26.25,70.05,74.24
11.28,20,3.38,2.34,619,1.35,9.58,80.69,23.19
7.83,17,3.84,2.77,500,7.83,31.36,75.06,42.28
3.51,20,3.09,4.58,2567,5.81,29.21,79.98,50.61
11.99,47,4.75,1.54,1437,6.13,12.33,78.26,58.2
4.4,25,9.91,3.59,3489,5.57,28.32,71.05,73.32
12.82,39,4.46,3.07,4496,4.59,10.36,77.53,76.62
9.48,48,3.14,4.48,2759,9.87,36.47,68.75,57.49
10.19,7,9.91,4.18,4082,7.62,10.03,83.4,51.96
5.25,46,1.99,4.74,3592,8.29,14.53,72.99,57.52
2.38,2,7.44,3.08,1484,9.39,21.23,91.82,42.96
3.66,13,5.77,2.97,1661,8.28,13.15,96.68,89.01
7.39,3,4.06,2.86,2195,9.43,26.92,81.26,99.06
4.74,12,4.87,1.48,2784,8.2,11.39,68.02,33.36
7.1,27,4.38,1.74,4249,7.82,18.78,91.2,30.52
13.11,19,6.81,2.92,1019,2.78,26.74,81.34,83.51
4.14,41,3.39,3.17,4478,7.93,13.63,81.26,78.59
5.46,6,9.21,4.01,1659,1.66,28.98,95.19,45.26
8.45,7,2.92,3.93,1311,4.7,9.02,85.32,29.51
4.5,7,8.4,1.64,2849,6.56,26.05,80.81,74.25
6.38,38,3.03,1.77,377,2.18,24.69,72.41,33.96
14.1,1,5.7,4.35,4165,1.81,18.29,93.41,59.8
10.49,41,5.75,2.98,821,2.11,22.08,76.17,88.03
12.7,1,7.95,4.56,2474,6.46,17.95,73.02,92.28
3.48,21,5.21,3.99,114,4.39,10.83,75.43,40.35
4.17,10,7.08,3.67,326,7.84,26.99,84.64,15.71
5.09,13,3.48,4.23,3166,8.89,30.33,87.73,72.5
6.08,19,3.81,1.12,472,1.17,25.87,73.25,68.18
10.87,20,1.53,1.97,1413,8.45,33.59,69.67,17.21
12.45,31,4.21,4.81,274,4.1,23.95,70.24,83.72
13.8,10,8.68,1.06,4835,3.88,8.63,79.56,67.35
5.37,45,2.95,2.08,2469,6.09,11.03,93.67,33.18
11.35,39,8.85,1.16,2990,8.85,20.48,85.1,76.06
14.03,1,9.81,2.63,250,3.48,25.1,72.4,10.95
5.21,4,4.75,3.52,3182,8.95,28.14,70.87,61.6
14.06,29,2.48,3.49,4581,6.21,19.05,78.94,84.54
13.32,1,6.92,3.45,1567,7.42,12.36,85.96,93.84
5.92,37,7.29,1.26,1773,5.85,31.29,81.13,41.35
5.76,22,5.43,4.56,1179,4.39,19.6,73.12,62.02
8.95,33,3.07,3.34,1569,7.86,9.23,94.73,76.03
6.8,33,9.45,1.77,3419,6.68,28.06,85.8,85.58
10.43,26,8.42,4.23,888,2.3,30.07,77.77,70.84
14.93,30,4.18,1.05,1988,5.82,36.96,84.46,58.39
14.37,1,6.03,2.06,4289,2.36,36.11,85.85,23.39
7.0,27,6.93,1.91,3210,7.56,21.75,88.77,71.41
11.07,15,1.26,3.24,2390,1.69,21.3,71.74,63.47
6.87,17,4.46,2.75,3104,1.23,16.41,76.84,56.96
10.08,49,3.26,4.84,1341,8.47,20.38,91.13,42.97
11.42,21,3.47,2.44,4956,4.71,35.95,74.54,35.82
5.76,31,8.88,3.26,2473,4.03,29.78,74.01,33.75
14.26,24,6.53,1.61,366,1.66,17.06,88.34,32.79
3.02,31,8.01,1.46,4490,8.04,25.48,89.04,44.15
3.46,44,9.26,2.67,4392,2.97,28.09,91.78,31.28
7.82,41,8.98,1.22,2496,9.69,19.94,89.12,30.82
12.35,1,2.35,4.52,2206,3.02,22.43,73.13,59.66
7.1,2,6.98,4.43,1327,4.65,26.84,76.52,32.61
10.0,43,8.79,2.3,4246,2.45,16.13,85.57,90.66
4.45,38,4.28,1.23,1688,5.49,13.43,77.95,86.53
12.03,29,3.52,1.61,3956,6.67,16.67,72.08,93.97
4.81,45,8.37,2.35,875,1.64,13.63,81.39,87.21
10.68,48,5.95,2.91,450,9.87,21.65,74.32,73.24
14.64,19,8.46,3.57,3925,3.38,25.92,81.94,30.19
2.51,19,2.77,3.91,1492,7.46,32.57,81.03,25.7
4.14,10,8.1,3.37,2580,3.3,27.13,72.17,94.3
5.47,48,6.44,1.61,1907,1.25,14.53,85.81,36.89
14.83,42,3.29,1.13,1895,6.44,22.04,96.94,25.16
7.82,40,8.45,2.41,893,4.8,25.01,84.34,30.05
